																																																																																																																																																																																																									
																																																																																																																																																																																																									
																																																																																																																																																																																																									
																																																																																																																																																																																																									
																																																																																																																																																																																																									
Spectrum	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	
																																																																																																																																																																																																									
																																																																																																																																																																																																									
Mass	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	
[u]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	
																																																																																																																																																																																																									
																																																																																																																																																																																																									
229.0168	120286.0	117472.0	121190.0	122898.0	114510.0	120436.0	122848.0	115664.0	120084.0	125862.0	122244.0	126616.0	119230.0	116318.0	121040.0	122194.0	121290.0	119532.0	127168.0	123250.0	123702.0	117674.0	119582.0	125208.0	121090.0	124054.0	123400.0	125660.0	127872.0	122546.0	116168.0	120838.0	121842.0	119784.0	112300.0	117774.0	120286.0	119482.0	123200.0	126514.0	124706.0	124404.0	118678.0	121040.0	122144.0	122194.0	120738.0	118376.0	118528.0	118528.0	121340.0	117924.0	123500.0	123852.0	124606.0	118930.0	115012.0	120286.0	130182.0	122948.0	121792.0	124606.0	112852.0	119382.0	116970.0	123300.0	112902.0	120286.0	120336.0	123350.0	123250.0	119682.0	119030.0	120136.0	122546.0	127620.0	119784.0	119884.0	122144.0	122044.0	120588.0	112952.0	114058.0	125058.0	121390.0	120738.0	123048.0	117674.0	120788.0	119080.0	118076.0	121190.0	125660.0	130584.0	122948.0	124806.0	130484.0	117322.0	125510.0	121642.0	121742.0	119432.0	118126.0	119382.0	122848.0	124656.0	121542.0	122446.0	119332.0	119984.0	121390.0	113556.0	115414.0	120336.0	120336.0	122094.0	123048.0	129128.0	124706.0	117072.0	117172.0	124556.0	118076.0	124806.0	120236.0	121390.0	125812.0	116066.0	127318.0	121944.0	124104.0	124606.0	124908.0	124556.0	122998.0	118678.0	121642.0	116318.0	120838.0	116318.0	120688.0	116770.0	119130.0	118276.0	119884.0	122948.0	130082.0	124506.0	115464.0	119432.0	114912.0	123602.0	122696.0	114710.0	120988.0	121240.0	120938.0	121692.0	119432.0	119130.0	126566.0	117372.0	123098.0	122496.0	126464.0	116318.0	124556.0	119934.0	124656.0	119632.0	126414.0	125108.0	113756.0	117774.0	122094.0	124706.0	123300.0	121692.0	126164.0	117524.0	121492.0	122194.0	116568.0	120738.0	121994.0	122748.0	122898.0	117976.0	116770.0	115614.0	121290.0	116870.0	121140.0	117172.0	124706.0	125660.0	122998.0	119332.0	123350.0	120034.0	
229.0242	115966.0	116620.0	119432.0	114812.0	120688.0	120084.0	120536.0	119682.0	120236.0	119984.0	123802.0	119884.0	119482.0	121492.0	121390.0	119332.0	120588.0	118076.0	124154.0	113154.0	122748.0	126766.0	124254.0	121442.0	123400.0	124154.0	123200.0	120588.0	120084.0	123148.0	123148.0	125158.0	115162.0	121944.0	122446.0	122044.0	117122.0	116218.0	124606.0	124706.0	122396.0	116468.0	116720.0	122094.0	122296.0	124354.0	122396.0	120638.0	121894.0	116268.0	116518.0	121492.0	118980.0	117272.0	120938.0	120938.0	120838.0	127018.0	126464.0	117072.0	115264.0	121994.0	122596.0	118678.0	123098.0	113756.0	118930.0	120588.0	116268.0	118728.0	122596.0	126464.0	123098.0	123450.0	121390.0	122346.0	118326.0	123602.0	123250.0	117574.0	114510.0	120738.0	115866.0	122596.0	118930.0	119432.0	117674.0	121340.0	116218.0	121492.0	117976.0	122798.0	119682.0	117724.0	121742.0	120988.0	117824.0	116568.0	121842.0	124556.0	122798.0	117322.0	122696.0	125310.0	125510.0	123350.0	120938.0	121442.0	117172.0	122194.0	114610.0	121492.0	126164.0	119984.0	123500.0	120236.0	120938.0	125862.0	122696.0	118176.0	118880.0	119130.0	124958.0	122646.0	112752.0	119382.0	125008.0	124254.0	119282.0	127068.0	122194.0	117976.0	123098.0	113606.0	121492.0	125058.0	118026.0	120136.0	121040.0	120738.0	122044.0	126464.0	123952.0	129078.0	123752.0	123802.0	126916.0	123250.0	122396.0	122948.0	121340.0	123400.0	123400.0	122446.0	126164.0	127118.0	124304.0	119682.0	119332.0	117874.0	117874.0	121944.0	124204.0	126112.0	121842.0	123752.0	123450.0	127922.0	118076.0	126314.0	122998.0	118628.0	124154.0	121290.0	125962.0	124706.0	116770.0	124304.0	121792.0	116620.0	119180.0	123902.0	119282.0	119080.0	121894.0	124556.0	123802.0	116116.0	117472.0	120988.0	121390.0	121290.0	126164.0	120084.0	124506.0	118930.0	118276.0	116870.0	123048.0	123952.0	
229.0316	113706.0	120436.0	121994.0	114610.0	119482.0	118678.0	118276.0	127168.0	118980.0	117924.0	121240.0	116268.0	123400.0	125460.0	125812.0	123602.0	117372.0	120838.0	116820.0	124806.0	119332.0	122948.0	124004.0	122696.0	122696.0	122044.0	121442.0	123098.0	118930.0	120336.0	119682.0	116820.0	122194.0	117322.0	122446.0	121290.0	117072.0	113204.0	126716.0	122848.0	125258.0	116970.0	120236.0	116468.0	119282.0	123450.0	119834.0	120838.0	118076.0	116518.0	121340.0	125310.0	117472.0	125410.0	121140.0	115264.0	118276.0	121340.0	124204.0	117472.0	124908.0	123250.0	122798.0	118528.0	120788.0	126414.0	115514.0	114812.0	120588.0	120888.0	122194.0	116066.0	121290.0	118778.0	112902.0	121290.0	126566.0	127068.0	116670.0	119934.0	122998.0	119532.0	118026.0	117774.0	125208.0	123148.0	119884.0	116518.0	123652.0	118076.0	116418.0	117122.0	120688.0	118728.0	123702.0	123400.0	130284.0	123048.0	120688.0	128224.0	127168.0	122546.0	121090.0	123752.0	124354.0	125962.0	128122.0	123350.0	123702.0	118728.0	119682.0	121792.0	122244.0	123852.0	121742.0	121442.0	127972.0	121340.0	128926.0	127720.0	116870.0	126264.0	123250.0	119934.0	118076.0	113154.0	122496.0	123550.0	128776.0	122446.0	125560.0	122998.0	121842.0	119632.0	122496.0	121390.0	123702.0	121492.0	122296.0	122396.0	114158.0	116920.0	126112.0	119682.0	125208.0	126916.0	122396.0	130032.0	123752.0	120788.0	118830.0	121140.0	125862.0	120988.0	119180.0	125360.0	122998.0	120838.0	118478.0	128826.0	124858.0	124354.0	126414.0	119332.0	121240.0	119934.0	122094.0	117172.0	120084.0	122244.0	117172.0	127470.0	119734.0	113656.0	122748.0	112952.0	122696.0	123550.0	119784.0	119682.0	114912.0	120988.0	116368.0	116970.0	116720.0	120386.0	121592.0	119030.0	120938.0	120386.0	120536.0	120034.0	122244.0	121190.0	118076.0	127318.0	116820.0	120486.0	116970.0	119784.0	
229.0390	122296.0	132944.0	118076.0	116568.0	109940.0	128122.0	118930.0	122094.0	119030.0	125460.0	119632.0	120136.0	123350.0	122496.0	128072.0	124304.0	125410.0	124706.0	122396.0	130986.0	119130.0	117020.0	123450.0	122496.0	118578.0	120888.0	123350.0	125962.0	125460.0	121090.0	118076.0	117824.0	122396.0	123802.0	119180.0	123048.0	123250.0	118830.0	125360.0	123048.0	120336.0	119030.0	120436.0	119030.0	127520.0	121090.0	124254.0	124154.0	120236.0	124908.0	120888.0	124556.0	123702.0	116116.0	121040.0	127268.0	116620.0	124958.0	120386.0	121240.0	124456.0	124806.0	120788.0	120838.0	123752.0	116318.0	118528.0	116770.0	119734.0	121290.0	119582.0	121140.0	120136.0	121642.0	119632.0	117172.0	125660.0	123300.0	113506.0	120688.0	121390.0	118026.0	117172.0	121642.0	121994.0	126616.0	120536.0	112702.0	120888.0	122696.0	125962.0	117624.0	124756.0	118880.0	121642.0	119130.0	116820.0	120788.0	125560.0	125712.0	127872.0	120738.0	121290.0	120136.0	121090.0	131236.0	128374.0	124404.0	119482.0	113706.0	121340.0	126716.0	119632.0	119282.0	119030.0	118376.0	123148.0	121894.0	124354.0	130232.0	121442.0	117222.0	128626.0	117524.0	116870.0	122296.0	124556.0	126464.0	115464.0	120888.0	119632.0	120588.0	127318.0	118980.0	126666.0	115664.0	125058.0	121140.0	119482.0	128676.0	120236.0	121894.0	121542.0	125258.0	126616.0	123350.0	118628.0	126314.0	124254.0	129128.0	119332.0	127018.0	115414.0	123602.0	128574.0	124506.0	114410.0	119934.0	118830.0	117072.0	124858.0	121090.0	126464.0	119230.0	122948.0	123350.0	121742.0	123098.0	127670.0	120236.0	124204.0	117874.0	127018.0	122446.0	124004.0	120034.0	122798.0	124456.0	119984.0	120988.0	122848.0	115966.0	119180.0	116770.0	116970.0	119180.0	117472.0	116770.0	116168.0	121842.0	127620.0	124004.0	122396.0	124806.0	122546.0	126264.0	119884.0	124004.0	119130.0	124154.0	
