																																																																																																																																																																																																									
																																																																																																																																																																																																									
																																																																																																																																																																																																									
																																																																																																																																																																																																									
																																																																																																																																																																																																									
Spectrum	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	
																																																																																																																																																																																																									
																																																																																																																																																																																																									
Mass	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	
[u]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	
																																																																																																																																																																																																									
																																																																																																																																																																																																									
229.0168	152044.0	145760.0	145512.0	147924.0	144704.0	152852.0	141088.0	148576.0	143852.0	150940.0	142496.0	140884.0	147068.0	144252.0	143600.0	146668.0	150588.0	154156.0	157024.0	148528.0	147824.0	151744.0	146112.0	146012.0	146564.0	151644.0	144352.0	144456.0	146616.0	153556.0	151744.0	154712.0	144504.0	160092.0	144004.0	148980.0	152548.0	152900.0	146564.0	147220.0	147220.0	149532.0	153052.0	151040.0	150036.0	151644.0	155464.0	149180.0	138220.0	144404.0	144252.0	147824.0	153756.0	153908.0	150236.0	143652.0	155264.0	147520.0	157176.0	152900.0	153756.0	141688.0	149232.0	151692.0	154860.0	154460.0	149884.0	145712.0	141688.0	158128.0	146516.0	159588.0	150740.0	144808.0	150740.0	150084.0	156220.0	152196.0	148980.0	158684.0	147872.0	156168.0	151292.0	143900.0	158332.0	151392.0	150840.0	156120.0	161196.0	150940.0	153504.0	155064.0	151040.0	141792.0	148024.0	151896.0	153856.0	151644.0	144756.0	146564.0	149632.0	145712.0	149080.0	144956.0	153252.0	151796.0	152196.0	150236.0	147924.0	147772.0	149832.0	143800.0	151092.0	151544.0	150988.0	154056.0	168340.0	152296.0	155012.0	148072.0	152800.0	149380.0	150588.0	148576.0	149232.0	147320.0	159788.0	148176.0	153204.0	155516.0	147824.0	157880.0	147772.0	157276.0	156320.0	157728.0	153052.0	153452.0	156220.0	155664.0	150688.0	154560.0	157324.0	159740.0	148276.0	154008.0	150940.0	146768.0	156420.0	153804.0	156268.0	149128.0	150036.0	150136.0	154960.0	149732.0	148880.0	150888.0	149028.0	146716.0	145660.0	151092.0	141740.0	145912.0	153908.0	148980.0	157576.0	147120.0	152700.0	151192.0	155164.0	152096.0	146012.0	144856.0	151844.0	157476.0	148828.0	148728.0	155464.0	148528.0	149784.0	148980.0	147824.0	139528.0	150988.0	144352.0	148628.0	152448.0	152700.0	142696.0	146264.0	144004.0	150236.0	146868.0	144204.0	148424.0	148628.0	143448.0	147220.0	148676.0	
229.0242	143348.0	147168.0	147924.0	146816.0	148376.0	154612.0	151544.0	151544.0	144756.0	147872.0	148576.0	145308.0	146816.0	145912.0	147824.0	145008.0	142344.0	157676.0	143096.0	152148.0	144204.0	147572.0	152248.0	149832.0	141388.0	148072.0	142144.0	148324.0	150888.0	153100.0	151492.0	144808.0	148376.0	151944.0	157728.0	146164.0	149832.0	152448.0	147772.0	151444.0	145760.0	146516.0	144052.0	154260.0	147824.0	147372.0	149280.0	145208.0	148628.0	150536.0	150084.0	155564.0	152096.0	148024.0	154612.0	146916.0	152044.0	151040.0	149732.0	151744.0	148024.0	149532.0	145260.0	155312.0	146212.0	144604.0	149180.0	156924.0	154008.0	144756.0	149028.0	147372.0	139880.0	152044.0	145260.0	152700.0	146816.0	146264.0	146212.0	153956.0	152396.0	154760.0	151492.0	144352.0	149232.0	144204.0	158632.0	147772.0	148424.0	152800.0	157276.0	150840.0	152096.0	150888.0	153604.0	145560.0	146516.0	152348.0	154108.0	153656.0	157576.0	152852.0	157324.0	150488.0	155868.0	151340.0	145612.0	150688.0	149180.0	144252.0	157376.0	155212.0	154260.0	141940.0	149732.0	153556.0	151392.0	144656.0	147620.0	148072.0	150840.0	156924.0	161400.0	148980.0	156120.0	154360.0	151240.0	153956.0	156720.0	155968.0	150184.0	153956.0	151492.0	148880.0	156720.0	152096.0	163764.0	160596.0	155664.0	155364.0	156824.0	157576.0	155312.0	154712.0	153556.0	146212.0	155364.0	151140.0	155212.0	154712.0	152700.0	147120.0	147472.0	156016.0	148628.0	148072.0	139376.0	145460.0	147220.0	149884.0	148576.0	148224.0	153956.0	155064.0	156472.0	154360.0	147220.0	145408.0	152448.0	148576.0	140132.0	151492.0	146064.0	152148.0	141640.0	150388.0	149332.0	149280.0	147068.0	144456.0	148776.0	145964.0	155716.0	150336.0	151944.0	148676.0	149232.0	146264.0	150888.0	145712.0	158480.0	151040.0	135356.0	143448.0	153756.0	151996.0	148676.0	146916.0	157476.0	143852.0	
229.0316	148928.0	150740.0	149128.0	141488.0	156824.0	145460.0	146112.0	144704.0	151744.0	149784.0	145160.0	152548.0	142496.0	151996.0	144252.0	149832.0	139932.0	159436.0	148980.0	151492.0	155564.0	148124.0	141388.0	144104.0	150136.0	147672.0	144704.0	147372.0	144152.0	146364.0	159540.0	144404.0	152800.0	147472.0	148324.0	142496.0	144704.0	157024.0	151744.0	151896.0	152548.0	150336.0	149380.0	148124.0	145712.0	152096.0	150636.0	152748.0	147924.0	148776.0	155264.0	147620.0	158128.0	141892.0	150336.0	155416.0	153856.0	147068.0	151744.0	150488.0	149380.0	151444.0	157980.0	154208.0	153856.0	150840.0	145408.0	151392.0	154912.0	152096.0	157776.0	157980.0	151692.0	145160.0	149280.0	154360.0	156016.0	146968.0	147372.0	150184.0	150236.0	149480.0	142344.0	153052.0	143248.0	156720.0	149732.0	156268.0	153908.0	157928.0	153756.0	151844.0	152800.0	149832.0	153452.0	147872.0	145612.0	149984.0	151292.0	150536.0	146264.0	147824.0	155264.0	145308.0	149936.0	159588.0	152600.0	144856.0	151140.0	150336.0	148576.0	149984.0	147320.0	148728.0	151192.0	157324.0	151644.0	154660.0	157628.0	156772.0	150588.0	161400.0	152648.0	160844.0	160392.0	153352.0	151040.0	146916.0	155312.0	151240.0	153352.0	157476.0	152196.0	150536.0	141840.0	157728.0	150740.0	155064.0	158684.0	146668.0	161400.0	152500.0	155464.0	158180.0	148628.0	145408.0	153604.0	154360.0	147872.0	152348.0	147772.0	152396.0	152044.0	157276.0	145812.0	148024.0	146516.0	150636.0	151392.0	162004.0	145160.0	153000.0	151140.0	146616.0	150940.0	156672.0	148072.0	153052.0	147824.0	157072.0	151392.0	149832.0	151340.0	146716.0	145660.0	152248.0	160292.0	146716.0	145460.0	149784.0	151996.0	148776.0	151292.0	150336.0	148276.0	142292.0	153504.0	152296.0	149884.0	152700.0	147472.0	147620.0	150840.0	147220.0	146616.0	144304.0	150940.0	150036.0	148072.0	146968.0	
229.0390	148776.0	151692.0	146968.0	147120.0	154460.0	145612.0	149128.0	146616.0	147772.0	149884.0	146164.0	148224.0	147672.0	146416.0	149380.0	147672.0	149584.0	147020.0	147724.0	151340.0	145912.0	150688.0	146064.0	148024.0	157828.0	148124.0	148728.0	151796.0	144456.0	153656.0	153908.0	159036.0	148628.0	145360.0	145712.0	153152.0	148776.0	154260.0	145008.0	149280.0	144704.0	142696.0	149180.0	151092.0	147972.0	154108.0	147972.0	143196.0	154812.0	148072.0	146012.0	152148.0	156168.0	154008.0	151292.0	149280.0	148376.0	147420.0	151944.0	150436.0	149080.0	152600.0	151492.0	152348.0	149532.0	152648.0	148024.0	156068.0	151292.0	154612.0	149480.0	144004.0	149080.0	151040.0	153452.0	153404.0	147220.0	153404.0	146212.0	165572.0	149732.0	149784.0	147724.0	150236.0	150536.0	157980.0	148424.0	157528.0	148776.0	151796.0	159640.0	141236.0	150488.0	150084.0	155164.0	145360.0	149732.0	152548.0	150888.0	149332.0	154960.0	146564.0	156320.0	145660.0	149280.0	145864.0	161500.0	151944.0	152348.0	149684.0	154408.0	149080.0	147320.0	150388.0	153556.0	154812.0	158180.0	159640.0	159688.0	157224.0	143348.0	153100.0	155564.0	152148.0	154360.0	155312.0	155664.0	154760.0	158480.0	155716.0	156220.0	150688.0	152548.0	155768.0	153204.0	155664.0	156268.0	158180.0	154712.0	156420.0	146316.0	162708.0	155212.0	159388.0	157124.0	157828.0	153956.0	152548.0	154208.0	155012.0	147924.0	153604.0	142844.0	155164.0	146316.0	148224.0	147972.0	150888.0	146416.0	153452.0	148024.0	144856.0	155112.0	149080.0	155816.0	158684.0	143448.0	155968.0	149128.0	149232.0	147672.0	157880.0	153704.0	145560.0	152044.0	155716.0	148676.0	147972.0	155312.0	153908.0	150284.0	150136.0	150940.0	148880.0	152500.0	149784.0	147320.0	151140.0	147924.0	149532.0	147620.0	143548.0	152748.0	146464.0	149380.0	141540.0	144856.0	142744.0	144152.0	157576.0	
