																																																																																																																																																																																																									
																																																																																																																																																																																																									
																																																																																																																																																																																																									
																																																																																																																																																																																																									
																																																																																																																																																																																																									
Spectrum	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	
																																																																																																																																																																																																									
																																																																																																																																																																																																									
Mass	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	
[u]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	
																																																																																																																																																																																																									
																																																																																																																																																																																																									
229.0168	134452.0	135760.0	137568.0	132140.0	136564.0	131940.0	133900.0	131540.0	135508.0	130584.0	132592.0	129982.0	132240.0	139628.0	133900.0	125410.0	137016.0	135256.0	129882.0	127972.0	138624.0	136060.0	137972.0	135608.0	130786.0	138324.0	127420.0	130786.0	134152.0	138724.0	135208.0	138220.0	135860.0	132896.0	134152.0	137668.0	138824.0	129480.0	133196.0	139932.0	132444.0	132696.0	138120.0	130634.0	131788.0	137620.0	138824.0	131892.0	135108.0	131588.0	131236.0	134856.0	131336.0	133500.0	132292.0	130082.0	133900.0	135860.0	134452.0	140736.0	131036.0	128626.0	132192.0	140184.0	135608.0	137668.0	134756.0	135660.0	135408.0	130986.0	132040.0	131892.0	133648.0	130434.0	134552.0	141992.0	134904.0	135608.0	134704.0	128976.0	134704.0	123450.0	131088.0	129630.0	130736.0	132592.0	136060.0	130836.0	132896.0	140132.0	135004.0	130786.0	133196.0	131136.0	140636.0	135308.0	136312.0	132796.0	138220.0	127420.0	138172.0	134504.0	132444.0	138172.0	133196.0	134200.0	134152.0	137068.0	132996.0	131188.0	133296.0	139128.0	132896.0	130132.0	134100.0	136312.0	133096.0	134252.0	136412.0	140784.0	134352.0	137216.0	128324.0	135912.0	135004.0	135156.0	137872.0	138324.0	131488.0	128374.0	130534.0	135912.0	131236.0	128274.0	129630.0	135860.0	133044.0	140784.0	132744.0	133500.0	131388.0	131488.0	139428.0	133248.0	133448.0	130886.0	136012.0	139480.0	139528.0	144456.0	124254.0	138472.0	130232.0	131188.0	127218.0	136412.0	131088.0	128676.0	134304.0	128574.0	127720.0	131236.0	132944.0	130786.0	136964.0	142040.0	134704.0	131640.0	132344.0	136212.0	138220.0	137568.0	144304.0	129228.0	140532.0	128676.0	137068.0	136964.0	139176.0	130836.0	130986.0	137972.0	135808.0	130434.0	138876.0	137920.0	132392.0	135408.0	137316.0	133952.0	133296.0	133248.0	142092.0	144152.0	136964.0	138424.0	139880.0	135860.0	133800.0	126968.0	
229.0242	136512.0	129982.0	125208.0	138876.0	136012.0	128324.0	131436.0	132040.0	135660.0	131036.0	131288.0	133900.0	128524.0	134304.0	133248.0	137620.0	130032.0	133396.0	136916.0	128324.0	131136.0	131840.0	127268.0	136764.0	126766.0	138372.0	136160.0	131188.0	135356.0	130484.0	134252.0	129730.0	137368.0	134200.0	129228.0	137620.0	137768.0	138120.0	128374.0	129178.0	132292.0	140484.0	128122.0	130936.0	130986.0	135560.0	130182.0	136764.0	129932.0	129378.0	135408.0	136364.0	133096.0	127168.0	135760.0	135608.0	131288.0	140232.0	130232.0	135456.0	140184.0	129580.0	127168.0	136260.0	137768.0	131188.0	127972.0	135660.0	133900.0	135660.0	134552.0	137368.0	139076.0	130584.0	136464.0	136964.0	131688.0	136012.0	136764.0	133600.0	137068.0	130182.0	127872.0	136716.0	135608.0	137668.0	137116.0	144204.0	135660.0	139076.0	135808.0	145160.0	136816.0	129428.0	131740.0	130786.0	136764.0	131992.0	132996.0	131992.0	132796.0	133096.0	138424.0	136260.0	137016.0	136916.0	133448.0	137872.0	132392.0	134604.0	135860.0	135508.0	138220.0	133600.0	131588.0	132344.0	134552.0	136312.0	141640.0	139680.0	130634.0	134756.0	132544.0	136716.0	144152.0	132944.0	138924.0	137920.0	132544.0	139528.0	133900.0	135660.0	138976.0	136916.0	136012.0	139276.0	137668.0	142596.0	130534.0	138120.0	129428.0	135708.0	139980.0	135708.0	134604.0	141188.0	131236.0	140988.0	133448.0	131588.0	137568.0	132896.0	134000.0	138524.0	135912.0	140584.0	139276.0	130284.0	139980.0	140184.0	128776.0	139528.0	139980.0	138976.0	132492.0	130584.0	137316.0	142292.0	140532.0	140936.0	132996.0	144004.0	139932.0	137820.0	135308.0	132896.0	135912.0	143448.0	133548.0	135456.0	136964.0	131940.0	126464.0	138976.0	136864.0	133900.0	140080.0	134504.0	129028.0	132492.0	137168.0	136412.0	134856.0	128374.0	136464.0	140584.0	143348.0	140384.0	137668.0	130836.0	
229.0316	141388.0	138924.0	133800.0	138724.0	135056.0	128072.0	129982.0	140532.0	137316.0	129932.0	136512.0	131488.0	133748.0	143952.0	142644.0	136060.0	127872.0	132444.0	136512.0	132192.0	140384.0	135660.0	134152.0	136764.0	134052.0	130484.0	134652.0	136564.0	136764.0	133848.0	137668.0	134304.0	136260.0	138876.0	130484.0	142192.0	134856.0	135004.0	139528.0	133296.0	128224.0	138976.0	137920.0	135208.0	134452.0	134304.0	135308.0	130786.0	129378.0	128626.0	132392.0	131488.0	134504.0	128374.0	132240.0	136212.0	132844.0	134652.0	129882.0	135860.0	131188.0	136916.0	138924.0	133348.0	139176.0	128976.0	135408.0	135004.0	137116.0	133296.0	136312.0	132896.0	134200.0	144104.0	135408.0	139728.0	134756.0	142040.0	129830.0	137468.0	132644.0	130886.0	138724.0	140484.0	132996.0	131640.0	134804.0	134200.0	137668.0	143800.0	135912.0	133044.0	135156.0	138824.0	134404.0	140936.0	137768.0	128374.0	136160.0	135356.0	135660.0	137820.0	133348.0	136160.0	134404.0	135508.0	129278.0	141840.0	134452.0	133848.0	135708.0	138372.0	134304.0	138924.0	130986.0	134904.0	132344.0	130886.0	130384.0	135808.0	131236.0	133044.0	141288.0	125258.0	135108.0	135860.0	141740.0	133196.0	139628.0	142292.0	132544.0	132392.0	130434.0	136312.0	133296.0	135608.0	140636.0	130232.0	139728.0	128172.0	131188.0	135912.0	127570.0	135256.0	135208.0	137416.0	139880.0	130986.0	130232.0	141688.0	137168.0	141388.0	137116.0	137872.0	136212.0	129780.0	128776.0	132292.0	138524.0	136060.0	136260.0	134956.0	137116.0	138724.0	140132.0	136816.0	134352.0	137720.0	133448.0	143448.0	133500.0	141340.0	142696.0	142344.0	133600.0	133800.0	140284.0	134604.0	143900.0	133748.0	133448.0	147120.0	133548.0	134956.0	137768.0	134404.0	138472.0	131740.0	133396.0	132240.0	133500.0	135560.0	129530.0	133748.0	134000.0	129078.0	132996.0	135256.0	138624.0	134956.0	
229.0390	130886.0	138372.0	138624.0	138424.0	138272.0	132444.0	134404.0	139276.0	146716.0	133900.0	130334.0	136112.0	135004.0	133848.0	130634.0	133248.0	140032.0	131188.0	133900.0	130786.0	136764.0	129278.0	135156.0	137520.0	136664.0	136664.0	132240.0	135308.0	129680.0	130886.0	135308.0	137316.0	139780.0	140684.0	137168.0	138524.0	139028.0	135056.0	133548.0	134452.0	137416.0	135808.0	133848.0	136612.0	136160.0	132944.0	135708.0	131992.0	131840.0	135208.0	138172.0	142644.0	136512.0	129630.0	141640.0	132944.0	131188.0	135608.0	133648.0	137068.0	140080.0	133952.0	137468.0	136112.0	142092.0	136512.0	134252.0	140232.0	131940.0	139880.0	143348.0	139628.0	139276.0	134552.0	142444.0	129780.0	141388.0	139528.0	131136.0	130132.0	136612.0	129530.0	135760.0	143448.0	136816.0	138724.0	135056.0	137268.0	137820.0	135808.0	141792.0	136916.0	135256.0	131992.0	133800.0	136764.0	133548.0	133296.0	134100.0	135508.0	140936.0	135608.0	142040.0	138824.0	137468.0	137520.0	135256.0	137168.0	141388.0	139528.0	134352.0	126164.0	128424.0	135760.0	137720.0	136160.0	130886.0	134956.0	142244.0	138324.0	135108.0	134652.0	142444.0	131588.0	140232.0	140884.0	140736.0	138624.0	141840.0	138020.0	143048.0	132040.0	140132.0	133096.0	136664.0	140636.0	140232.0	133248.0	133248.0	141188.0	133800.0	127470.0	135808.0	136160.0	133196.0	139780.0	131740.0	135108.0	136412.0	134352.0	134604.0	135808.0	127822.0	138524.0	132444.0	133648.0	134404.0	140636.0	143300.0	135056.0	127770.0	135808.0	134904.0	134756.0	140532.0	134804.0	139276.0	139528.0	137620.0	134856.0	136716.0	136464.0	140736.0	140784.0	136916.0	136764.0	133044.0	135708.0	135960.0	133848.0	143800.0	133044.0	134052.0	131288.0	137668.0	140184.0	139880.0	135860.0	140032.0	129680.0	138676.0	132844.0	137920.0	142796.0	139228.0	140032.0	140936.0	136212.0	141036.0	135560.0	
